path,name,noise,location,correspondingAudio,audiotrials.thisRepN,audiotrials.thisTrialN,audiotrials.thisN,audiotrials.thisIndex,visualTrials.thisRepN,visualTrials.thisTrialN,visualTrials.thisN,visualTrials.thisIndex,combinedTrials.thisRepN,combinedTrials.thisTrialN,combinedTrials.thisN,combinedTrials.thisIndex,WelcomeKey.keys,WelcomeKey.rt,key_resp_2.keys,key_resp_2.rt,AudioInstrAccept.keys,AudioInstrAccept.rt,LeftorRight.keys,LeftorRight.rt,VisualBlock.keys,VisualBlock.rt,VisualDecision.keys,VisualDecision.rt,CombinedAccept.keys,CombinedAccept.rt,CombComparisonResponse.keys,CombComparisonResponse.rt,participant,age,frameRate,sex,expName,date,
,,0.23,"[2.25, 0]",/sounds/legit/right30.wav,,,,,2,8,78,6,,,,,,,,,,,,,,,right,0.302019834518,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[6.75, 0]",/sounds/legit/right100.wav,,,,,2,9,79,15,,,,,,,,,,,,,,,right,2.97412395477,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,2,10,80,28,,,,,,,,,,,,,,,left,0.018315076828,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,2,11,81,26,,,,,,,,,,,,,,,left,0.685966968536,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[2.25, 0]",/sounds/legit/right30.wav,,,,,2,12,82,9,,,,,,,,,,,,,,,right,4.8283829689,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[4.5, 0]",/sounds/legit/right60.wav,,,,,2,13,83,12,,,,,,,,,,,,,,,right,2.89090394974,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,2,14,84,27,,,,,,,,,,,,,,,left,2.60679292679,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,2,15,85,21,,,,,,,,,,,,,,,left,0.502362966537,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,2,16,86,23,,,,,,,,,,,,,,,left,0.652618169785,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[6.75, 0]",/sounds/legit/right100.wav,,,,,2,17,87,19,,,,,,,,,,,,,,,right,1.28641414642,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[0, 0]",/sounds/legit/equal.wav,,,,,2,18,88,0,,,,,,,,,,,,,,,left,0.585722923279,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[4.5, 0]",/sounds/legit/right60.wav,,,,,2,19,89,10,,,,,,,,,,,,,,,right,0.569338083267,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[6.75, 0]",/sounds/legit/right100.wav,,,,,2,20,90,16,,,,,,,,,,,,,,,right,0.268665075302,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,2,21,91,22,,,,,,,,,,,,,,,left,0.318563938141,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[0, 0]",/sounds/legit/equal.wav,,,,,2,22,92,2,,,,,,,,,,,,,,,right,0.252068996429,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[0, 0]",/sounds/legit/equal.wav,,,,,2,23,93,4,,,,,,,,,,,,,,,right,0.419434070587,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[4.5, 0]",/sounds/legit/right60.wav,,,,,2,24,94,11,,,,,,,,,,,,,,,right,0.00136184692383,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,2,25,95,34,,,,,,,,,,,,,,,left,0.519146203995,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,2,26,96,30,,,,,,,,,,,,,,,left,0.953371047974,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[2.25, 0]",/sounds/legit/right30.wav,,,,,2,27,97,5,,,,,,,,,,,,,,,right,2.89091205597,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,2,28,98,24,,,,,,,,,,,,,,,left,0.0513350963593,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,2,29,99,32,,,,,,,,,,,,,,,left,0.702807188034,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,2,30,100,33,,,,,,,,,,,,,,,left,0.435663938522,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[2.25, 0]",/sounds/legit/right30.wav,,,,,2,31,101,7,,,,,,,,,,,,,,,right,3.0412671566,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,2,32,102,31,,,,,,,,,,,,,,,left,0.335497140884,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[0, 0]",/sounds/legit/equal.wav,,,,,2,33,103,3,,,,,,,,,,,,,,,right,0.0186829566956,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,2,34,104,20,,,,,,,,,,,,,,,left,1.40437412262,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[4.5, 0]",/sounds/legit/right60.wav,,,,,3,0,105,12,,,,,,,,,,,,,,,right,0.435548067093,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[2.25, 0]",/sounds/legit/right30.wav,,,,,3,1,106,8,,,,,,,,,,,,,,,right,0.151563882828,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[2.25, 0]",/sounds/legit/right30.wav,,,,,3,2,107,7,,,,,,,,,,,,,,,right,0.519021987915,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[0, 0]",/sounds/legit/equal.wav,,,,,3,3,108,2,,,,,,,,,,,,,,,left,0.669285058975,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[6.75, 0]",/sounds/legit/right100.wav,,,,,3,4,109,16,,,,,,,,,,,,,,,right,0.485707998276,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[4.5, 0]",/sounds/legit/right60.wav,,,,,3,5,110,10,,,,,,,,,,,,,,,right,0.00134706497192,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[0, 0]",/sounds/legit/equal.wav,,,,,3,6,111,3,,,,,,,,,,,,,,,left,0.719810009003,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,3,7,112,22,,,,,,,,,,,,,,,left,0.469081163406,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[6.75, 0]",/sounds/legit/right100.wav,,,,,3,8,113,19,,,,,,,,,,,,,,,right,0.251800060272,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,3,9,114,28,,,,,,,,,,,,,,,left,0.100605964661,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,3,10,115,20,,,,,,,,,,,,,,,left,0.518381118774,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,3,11,116,27,,,,,,,,,,,,,,,left,0.38537812233,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[2.25, 0]",/sounds/legit/right30.wav,,,,,3,12,117,9,,,,,,,,,,,,,,,right,0.452435970306,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,3,13,118,33,,,,,,,,,,,,,,,left,0.0514888763428,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[6.75, 0]",/sounds/legit/right100.wav,,,,,3,14,119,18,,,,,,,,,,,,,,,right,0.435652971268,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[0, 0]",/sounds/legit/equal.wav,,,,,3,15,120,0,,,,,,,,,,,,,,,left,0.335592031479,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[4.5, 0]",/sounds/legit/right60.wav,,,,,3,16,121,14,,,,,,,,,,,,,,,right,0.369042158127,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[2.25, 0]",/sounds/legit/right30.wav,,,,,3,17,122,5,,,,,,,,,,,,,,,right,0.251963853836,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,3,18,123,29,,,,,,,,,,,,,,,left,0.0512390136719,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[4.5, 0]",/sounds/legit/right60.wav,,,,,3,19,124,11,,,,,,,,,,,,,,,right,3.17496418953,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[6.75, 0]",/sounds/legit/right100.wav,,,,,3,20,125,15,,,,,,,,,,,,,,,right,0.435480833054,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,3,21,126,24,,,,,,,,,,,,,,,left,0.268597841263,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,3,22,127,34,,,,,,,,,,,,,,,left,0.250877857208,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,3,23,128,31,,,,,,,,,,,,,,,left,0.903320074081,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,3,24,129,21,,,,,,,,,,,,,,,left,0.335314035416,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[0, 0]",/sounds/legit/equal.wav,,,,,3,25,130,4,,,,,,,,,,,,,,,left,0.419198989868,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,3,26,131,23,,,,,,,,,,,,,,,left,0.31863117218,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[6.75, 0]",/sounds/legit/right100.wav,,,,,3,27,132,17,,,,,,,,,,,,,,,right,0.48556804657,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,3,28,133,26,,,,,,,,,,,,,,,left,0.385293960571,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[2.25, 0]",/sounds/legit/right30.wav,,,,,3,29,134,6,,,,,,,,,,,,,,,right,0.118392944336,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[4.5, 0]",/sounds/legit/right60.wav,,,,,3,30,135,13,,,,,,,,,,,,,,,right,0.502285003662,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[0, 0]",/sounds/legit/equal.wav,,,,,3,31,136,1,,,,,,,,,,,,,,,left,0.652668952942,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,3,32,137,30,,,,,,,,,,,,,,,left,0.485705137253,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,3,33,138,25,,,,,,,,,,,,,,,left,0.870218992233,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,3,34,139,32,,,,,,,,,,,,,,,left,0.335349082947,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[6.75, 0]",/sounds/legit/right100.wav,,,,,4,0,140,18,,,,,,,,,,,,,,,right,0.218286037445,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,4,1,141,20,,,,,,,,,,,,,,,left,0.0180900096893,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[4.5, 0]",/sounds/legit/right60.wav,,,,,4,2,142,14,,,,,,,,,,,,,,,right,0.268435001373,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[2.25, 0]",/sounds/legit/right30.wav,,,,,4,3,143,6,,,,,,,,,,,,,,,right,0.302452087402,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,4,4,144,23,,,,,,,,,,,,,,,left,0.302407979965,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[2.25, 0]",/sounds/legit/right30.wav,,,,,4,5,145,7,,,,,,,,,,,,,,,right,0.218212127686,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,4,6,146,25,,,,,,,,,,,,,,,left,2.23944115639,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[6.75, 0]",/sounds/legit/right100.wav,,,,,4,7,147,19,,,,,,,,,,,,,,,right,3.15812206268,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,4,8,148,33,,,,,,,,,,,,,,,left,1.27084112167,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[6.75, 0]",/sounds/legit/right100.wav,,,,,4,9,149,17,,,,,,,,,,,,,,,right,0.786219120026,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,4,10,150,28,,,,,,,,,,,,,,,left,0.736664056778,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[0, 0]",/sounds/legit/equal.wav,,,,,4,11,151,4,,,,,,,,,,,,,,,right,0.268522024155,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,4,12,152,22,,,,,,,,,,,,,,,left,0.435653924942,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[0, 0]",/sounds/legit/equal.wav,,,,,4,13,153,1,,,,,,,,,,,,,,,left,0.435618162155,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[6.75, 0]",/sounds/legit/right100.wav,,,,,4,14,154,16,,,,,,,,,,,,,,,right,0.669178009033,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,4,15,155,34,,,,,,,,,,,,,,,left,0.0849509239197,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,4,16,156,21,,,,,,,,,,,,,,,left,0.368927001953,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[2.25, 0]",/sounds/legit/right30.wav,,,,,4,17,157,9,,,,,,,,,,,,,,,right,0.0179259777069,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,4,18,158,32,,,,,,,,,,,,,,,left,0.301697015762,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[0, 0]",/sounds/legit/equal.wav,,,,,4,19,159,3,,,,,,,,,,,,,,,left,0.251894950867,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,4,20,160,24,,,,,,,,,,,,,,,left,0.953138113022,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,4,21,161,29,,,,,,,,,,,,,,,left,0.00127792358398,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,4,22,162,26,,,,,,,,,,,,,,,left,0.385342121124,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[4.5, 0]",/sounds/legit/right60.wav,,,,,4,23,163,11,,,,,,,,,,,,,,,right,0.067971944809,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[0, 0]",/sounds/legit/equal.wav,,,,,4,24,164,2,,,,,,,,,,,,,,,right,0.185394048691,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[0, 0]",/sounds/legit/equal.wav,,,,,4,25,165,0,,,,,,,,,,,,,,,left,0.652506113052,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,4,26,166,31,,,,,,,,,,,,,,,left,0.084813117981,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[2.25, 0]",/sounds/legit/right30.wav,,,,,4,27,167,5,,,,,,,,,,,,,,,right,0.352216005325,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[6.75, 0]",/sounds/legit/right100.wav,,,,,4,28,168,15,,,,,,,,,,,,,,,right,0.502287149429,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[4.5, 0]",/sounds/legit/right60.wav,,,,,4,29,169,13,,,,,,,,,,,,,,,right,0.18376493454,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,4,30,170,30,,,,,,,,,,,,,,,left,0.251897096634,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,4,31,171,27,,,,,,,,,,,,,,,left,0.418949842453,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[4.5, 0]",/sounds/legit/right60.wav,,,,,4,32,172,10,,,,,,,,,,,,,,,right,0.33532500267,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[2.25, 0]",/sounds/legit/right30.wav,,,,,4,33,173,8,,,,,,,,,,,,,,,right,0.619424104691,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[4.5, 0]",/sounds/legit/right60.wav,,,,,4,34,174,12,,,,,,,,,,,,,,,right,0.318912982941,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[0, 0]",/sounds/legit/equal.wav,,,,,5,0,175,2,,,,,,,,,,,,,,,left,0.435431957245,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,5,1,176,27,,,,,,,,,,,,,,,left,0.468905925751,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,5,2,177,28,,,,,,,,,,,,,,,left,0.502505064011,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,5,3,178,34,,,,,,,,,,,,,,,left,0.585772037506,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,5,4,179,22,,,,,,,,,,,,,,,left,0.619406938553,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[2.25, 0]",/sounds/legit/right30.wav,,,,,5,5,180,9,,,,,,,,,,,,,,,right,0.352045059204,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,5,6,181,20,,,,,,,,,,,,,,,left,0.0170118808746,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[4.5, 0]",/sounds/legit/right60.wav,,,,,5,7,182,10,,,,,,,,,,,,,,,right,2.77379584312,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,5,8,183,23,,,,,,,,,,,,,,,left,0.602641105652,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[6.75, 0]",/sounds/legit/right100.wav,,,,,5,9,184,17,,,,,,,,,,,,,,,right,0.335586071014,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,5,10,185,26,,,,,,,,,,,,,,,left,0.0848939418793,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[4.5, 0]",/sounds/legit/right60.wav,,,,,5,11,186,12,,,,,,,,,,,,,,,right,0.151566028595,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[2.25, 0]",/sounds/legit/right30.wav,,,,,5,12,187,8,,,,,,,,,,,,,,,right,0.317664146423,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[0, 0]",/sounds/legit/equal.wav,,,,,5,13,188,4,,,,,,,,,,,,,,,right,0.285259962082,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[2.25, 0]",/sounds/legit/right30.wav,,,,,5,14,189,6,,,,,,,,,,,,,,,right,0.602552890778,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[0, 0]",/sounds/legit/equal.wav,,,,,5,15,190,0,,,,,,,,,,,,,,,right,0.335302829742,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[6.75, 0]",/sounds/legit/right100.wav,,,,,5,16,191,16,,,,,,,,,,,,,,,right,3.67595911026,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[4.5, 0]",/sounds/legit/right60.wav,,,,,5,17,192,13,,,,,,,,,,,,,,,right,0.853280067444,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,5,18,193,33,,,,,,,,,,,,,,,left,0.251718997955,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[6.75, 0]",/sounds/legit/right100.wav,,,,,5,19,194,19,,,,,,,,,,,,,,,right,0.285226821899,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[4.5, 0]",/sounds/legit/right60.wav,,,,,5,20,195,14,,,,,,,,,,,,,,,right,0.251710891724,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[0, 0]",/sounds/legit/equal.wav,,,,,5,21,196,1,,,,,,,,,,,,,,,right,0.268475055695,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[6.75, 0]",/sounds/legit/right100.wav,,,,,5,22,197,15,,,,,,,,,,,,,,,right,0.352289199829,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,5,23,198,24,,,,,,,,,,,,,,,left,0.218510150909,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,5,24,199,30,,,,,,,,,,,,,,,left,0.268718004227,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[4.5, 0]",/sounds/legit/right60.wav,,,,,5,25,200,11,,,,,,,,,,,,,,,right,0.285257816315,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[6.75, 0]",/sounds/legit/right100.wav,,,,,5,26,201,18,,,,,,,,,,,,,,,right,0.0348088741302,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,5,27,202,32,,,,,,,,,,,,,,,left,1.05349993706,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[2.25, 0]",/sounds/legit/right30.wav,,,,,5,28,203,5,,,,,,,,,,,,,,,right,0.268759012222,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,5,29,204,31,,,,,,,,,,,,,,,left,0.402188062668,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[2.25, 0]",/sounds/legit/right30.wav,,,,,5,30,205,7,,,,,,,,,,,,,,,right,0.101431131363,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.49,"[0, 0]",/sounds/legit/equal.wav,,,,,5,31,206,3,,,,,,,,,,,,,,,right,0.669404983521,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,5,32,207,21,,,,,,,,,,,,,,,left,0.201560020447,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,5,33,208,29,,,,,,,,,,,,,,,left,0.0348098278046,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,5,34,209,25,,,,,,,,,,,,,,,left,0.418757200241,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,6,0,210,20,,,,,,,,,,,,,,,left,2.03899979591,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.23,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,6,1,211,31,,,,,,,,,,,,,,,left,2.57362914085,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[6.75, 0]",/sounds/legit/right100.wav,,,,,6,2,212,17,,,,,,,,,,,,,,,right,1.27076005936,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.1,"[4.5, 0]",/sounds/legit/right60.wav,,,,,6,3,213,10,,,,,,,,,,,,,,,right,0.11847114563,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.36,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,6,4,214,22,,,,,,,,,,,,,,,left,3.17482590675,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
,,0.62,"[0, 0]",/sounds/legit/equal.wav,,,,,6,5,215,4,,,,,,,,,,,,,,,left,0.569256067276,,,,,participant4,26,59.8136129567,male,trial,2017_May_25_1750,
