14.6554 	ERROR 	Requested audio device 'auto' that is not available on this hardware. The 'audioDevice' preference should be one of ['Built-in Output']
243.6745 	EXP 	window1: blendMode = 'avg'
243.6915 	EXP 	window1: blendMode = 'avg'
243.7083 	EXP 	window1: blendMode = 'avg'
243.7250 	EXP 	window1: blendMode = 'avg'
243.7417 	EXP 	window1: blendMode = 'avg'
243.7582 	EXP 	window1: blendMode = 'avg'
243.7750 	EXP 	window1: blendMode = 'avg'
243.7917 	EXP 	window1: blendMode = 'avg'
243.8085 	EXP 	window1: blendMode = 'avg'
243.8251 	EXP 	window1: blendMode = 'avg'
243.8420 	EXP 	window1: blendMode = 'avg'
243.8585 	EXP 	window1: blendMode = 'avg'
243.8753 	EXP 	window1: blendMode = 'avg'
243.8917 	EXP 	window1: blendMode = 'avg'
243.9086 	EXP 	window1: blendMode = 'avg'
243.9254 	EXP 	window1: blendMode = 'avg'
243.9420 	EXP 	window1: blendMode = 'avg'
243.9587 	EXP 	window1: blendMode = 'avg'
243.9758 	EXP 	window1: blendMode = 'avg'
243.9923 	EXP 	window1: blendMode = 'avg'
244.0086 	EXP 	window1: blendMode = 'avg'
244.0254 	EXP 	window1: blendMode = 'avg'
244.0422 	EXP 	window1: blendMode = 'avg'
244.0587 	EXP 	window1: blendMode = 'avg'
244.0756 	EXP 	window1: blendMode = 'avg'
244.0920 	EXP 	window1: blendMode = 'avg'
244.1091 	EXP 	window1: blendMode = 'avg'
244.1257 	EXP 	window1: blendMode = 'avg'
244.1425 	EXP 	window1: blendMode = 'avg'
244.1591 	EXP 	window1: blendMode = 'avg'
244.1758 	EXP 	window1: blendMode = 'avg'
244.1924 	EXP 	window1: blendMode = 'avg'
244.2093 	EXP 	window1: blendMode = 'avg'
244.2260 	EXP 	window1: blendMode = 'avg'
244.2428 	EXP 	window1: blendMode = 'avg'
244.2594 	EXP 	window1: blendMode = 'avg'
244.2762 	EXP 	window1: blendMode = 'avg'
244.2929 	EXP 	window1: blendMode = 'avg'
244.3096 	EXP 	window1: blendMode = 'avg'
244.3258 	EXP 	window1: blendMode = 'avg'
244.3429 	EXP 	window1: blendMode = 'avg'
244.3595 	EXP 	window1: blendMode = 'avg'
244.3760 	EXP 	window1: blendMode = 'avg'
244.3931 	EXP 	window1: blendMode = 'avg'
244.4099 	EXP 	window1: blendMode = 'avg'
244.4265 	EXP 	window1: blendMode = 'avg'
244.4432 	EXP 	window1: blendMode = 'avg'
244.4598 	EXP 	window1: blendMode = 'avg'
244.4767 	EXP 	window1: blendMode = 'avg'
244.4929 	EXP 	window1: blendMode = 'avg'
244.5099 	EXP 	window1: blendMode = 'avg'
244.5267 	EXP 	window1: blendMode = 'avg'
244.5431 	EXP 	window1: blendMode = 'avg'
244.5600 	EXP 	window1: blendMode = 'avg'
244.5769 	EXP 	window1: blendMode = 'avg'
244.5937 	EXP 	window1: blendMode = 'avg'
244.6102 	EXP 	window1: blendMode = 'avg'
244.6269 	EXP 	window1: blendMode = 'avg'
244.6435 	EXP 	window1: blendMode = 'avg'
244.6604 	EXP 	window1: blendMode = 'avg'
244.6769 	EXP 	window1: blendMode = 'avg'
244.6937 	EXP 	window1: blendMode = 'avg'
244.7101 	EXP 	window1: blendMode = 'avg'
244.7271 	EXP 	window1: blendMode = 'avg'
244.7437 	EXP 	window1: blendMode = 'avg'
244.7603 	EXP 	window1: blendMode = 'avg'
244.7771 	EXP 	window1: blendMode = 'avg'
244.7939 	EXP 	window1: blendMode = 'avg'
244.8107 	EXP 	window1: blendMode = 'avg'
244.8274 	EXP 	window1: blendMode = 'avg'
244.8438 	EXP 	window1: blendMode = 'avg'
244.8607 	EXP 	window1: blendMode = 'avg'
244.8773 	EXP 	window1: blendMode = 'avg'
244.8941 	EXP 	window1: blendMode = 'avg'
244.9108 	EXP 	window1: blendMode = 'avg'
244.9275 	EXP 	window1: blendMode = 'avg'
244.9439 	EXP 	window1: blendMode = 'avg'
244.9607 	EXP 	window1: blendMode = 'avg'
244.9774 	EXP 	window1: blendMode = 'avg'
244.9942 	EXP 	window1: blendMode = 'avg'
245.0110 	EXP 	window1: blendMode = 'avg'
245.0276 	EXP 	window1: blendMode = 'avg'
245.0441 	EXP 	window1: blendMode = 'avg'
245.0611 	EXP 	window1: blendMode = 'avg'
245.0776 	EXP 	window1: blendMode = 'avg'
245.0944 	EXP 	window1: blendMode = 'avg'
245.1110 	EXP 	window1: blendMode = 'avg'
245.1278 	EXP 	window1: blendMode = 'avg'
245.1445 	EXP 	window1: blendMode = 'avg'
245.1616 	EXP 	window1: blendMode = 'avg'
245.1780 	EXP 	window1: blendMode = 'avg'
245.1947 	EXP 	window1: blendMode = 'avg'
245.2113 	EXP 	window1: blendMode = 'avg'
245.2282 	EXP 	window1: blendMode = 'avg'
245.2445 	EXP 	window1: blendMode = 'avg'
245.2616 	EXP 	window1: blendMode = 'avg'
245.2782 	EXP 	window1: blendMode = 'avg'
245.2950 	EXP 	window1: blendMode = 'avg'
245.3117 	EXP 	window1: blendMode = 'avg'
245.3281 	EXP 	window1: blendMode = 'avg'
245.3450 	EXP 	window1: blendMode = 'avg'
245.3618 	EXP 	window1: blendMode = 'avg'
245.3786 	EXP 	window1: blendMode = 'avg'
245.3952 	EXP 	window1: blendMode = 'avg'
245.4119 	EXP 	window1: blendMode = 'avg'
245.4286 	EXP 	window1: blendMode = 'avg'
245.4452 	EXP 	window1: blendMode = 'avg'
245.4621 	EXP 	window1: blendMode = 'avg'
245.4788 	EXP 	window1: blendMode = 'avg'
245.4952 	EXP 	window1: blendMode = 'avg'
245.5119 	EXP 	window1: blendMode = 'avg'
245.5287 	EXP 	window1: blendMode = 'avg'
245.5452 	EXP 	window1: blendMode = 'avg'
245.5622 	EXP 	window1: blendMode = 'avg'
245.5785 	EXP 	window1: blendMode = 'avg'
245.5955 	EXP 	window1: blendMode = 'avg'
245.6125 	EXP 	window1: blendMode = 'avg'
245.6290 	EXP 	window1: blendMode = 'avg'
245.6457 	EXP 	window1: blendMode = 'avg'
245.6624 	EXP 	window1: blendMode = 'avg'
245.6792 	EXP 	window1: blendMode = 'avg'
245.6958 	EXP 	window1: blendMode = 'avg'
245.7125 	EXP 	window1: blendMode = 'avg'
245.7292 	EXP 	window1: blendMode = 'avg'
245.7458 	EXP 	window1: blendMode = 'avg'
245.7626 	EXP 	window1: blendMode = 'avg'
245.7792 	EXP 	window1: blendMode = 'avg'
245.7961 	EXP 	window1: blendMode = 'avg'
245.8128 	EXP 	window1: blendMode = 'avg'
245.8297 	EXP 	window1: blendMode = 'avg'
245.8462 	EXP 	window1: blendMode = 'avg'
245.8628 	EXP 	window1: blendMode = 'avg'
245.8795 	EXP 	window1: blendMode = 'avg'
245.8962 	EXP 	window1: blendMode = 'avg'
245.9129 	EXP 	window1: blendMode = 'avg'
245.9294 	EXP 	window1: blendMode = 'avg'
245.9461 	EXP 	window1: blendMode = 'avg'
245.9630 	EXP 	window1: blendMode = 'avg'
245.9799 	EXP 	window1: blendMode = 'avg'
245.9963 	EXP 	window1: blendMode = 'avg'
246.0134 	EXP 	window1: blendMode = 'avg'
246.0296 	EXP 	window1: blendMode = 'avg'
246.0466 	EXP 	window1: blendMode = 'avg'
246.0632 	EXP 	window1: blendMode = 'avg'
246.0800 	EXP 	window1: blendMode = 'avg'
246.0965 	EXP 	window1: blendMode = 'avg'
246.1130 	EXP 	window1: blendMode = 'avg'
246.1300 	EXP 	window1: blendMode = 'avg'
246.1467 	EXP 	window1: blendMode = 'avg'
246.1635 	EXP 	window1: blendMode = 'avg'
246.1803 	EXP 	window1: blendMode = 'avg'
246.1966 	EXP 	window1: blendMode = 'avg'
246.2134 	EXP 	window1: blendMode = 'avg'
246.2304 	EXP 	window1: blendMode = 'avg'
246.2470 	EXP 	window1: blendMode = 'avg'
246.2638 	EXP 	window1: blendMode = 'avg'
246.2804 	EXP 	window1: blendMode = 'avg'
246.2970 	EXP 	window1: blendMode = 'avg'
246.3139 	EXP 	window1: blendMode = 'avg'
246.3305 	EXP 	window1: blendMode = 'avg'
246.3473 	EXP 	window1: blendMode = 'avg'
246.3640 	EXP 	window1: blendMode = 'avg'
246.3807 	EXP 	window1: blendMode = 'avg'
246.3974 	EXP 	window1: blendMode = 'avg'
246.4141 	EXP 	window1: blendMode = 'avg'
246.4308 	EXP 	window1: blendMode = 'avg'
246.4473 	EXP 	window1: blendMode = 'avg'
246.4637 	EXP 	window1: blendMode = 'avg'
246.4808 	EXP 	window1: blendMode = 'avg'
246.4977 	EXP 	window1: blendMode = 'avg'
246.5141 	EXP 	window1: blendMode = 'avg'
246.5308 	EXP 	window1: blendMode = 'avg'
246.5475 	EXP 	window1: blendMode = 'avg'
246.5643 	EXP 	window1: blendMode = 'avg'
246.5811 	EXP 	window1: blendMode = 'avg'
246.5976 	EXP 	window1: blendMode = 'avg'
246.6143 	EXP 	window1: blendMode = 'avg'
246.6312 	EXP 	window1: blendMode = 'avg'
246.6481 	EXP 	window1: blendMode = 'avg'
246.6642 	EXP 	window1: blendMode = 'avg'
246.6812 	EXP 	window1: blendMode = 'avg'
246.6980 	EXP 	window1: blendMode = 'avg'
246.7147 	EXP 	window1: blendMode = 'avg'
246.7315 	EXP 	window1: blendMode = 'avg'
246.7480 	EXP 	window1: blendMode = 'avg'
246.7648 	EXP 	window1: blendMode = 'avg'
246.7815 	EXP 	window1: blendMode = 'avg'
246.7981 	EXP 	window1: blendMode = 'avg'
246.8149 	EXP 	window1: blendMode = 'avg'
246.8315 	EXP 	window1: blendMode = 'avg'
246.8483 	EXP 	window1: blendMode = 'avg'
246.8651 	EXP 	window1: blendMode = 'avg'
246.8815 	EXP 	window1: blendMode = 'avg'
246.8985 	EXP 	window1: blendMode = 'avg'
246.9150 	EXP 	window1: blendMode = 'avg'
246.9318 	EXP 	window1: blendMode = 'avg'
246.9484 	EXP 	window1: blendMode = 'avg'
246.9653 	EXP 	window1: blendMode = 'avg'
246.9816 	EXP 	window1: blendMode = 'avg'
246.9988 	EXP 	window1: blendMode = 'avg'
247.0153 	EXP 	window1: blendMode = 'avg'
247.0320 	EXP 	window1: blendMode = 'avg'
247.0485 	EXP 	window1: blendMode = 'avg'
247.0655 	EXP 	window1: blendMode = 'avg'
247.0822 	EXP 	window1: blendMode = 'avg'
247.0988 	EXP 	window1: blendMode = 'avg'
247.1155 	EXP 	window1: blendMode = 'avg'
247.1323 	EXP 	window1: blendMode = 'avg'
247.1489 	EXP 	window1: blendMode = 'avg'
247.1657 	EXP 	window1: blendMode = 'avg'
247.1823 	EXP 	window1: blendMode = 'avg'
247.1989 	EXP 	window1: blendMode = 'avg'
247.2158 	EXP 	window1: blendMode = 'avg'
247.2325 	EXP 	window1: blendMode = 'avg'
247.2491 	EXP 	window1: blendMode = 'avg'
247.2658 	EXP 	window1: blendMode = 'avg'
247.2826 	EXP 	window1: blendMode = 'avg'
247.2993 	EXP 	window1: blendMode = 'avg'
247.3159 	EXP 	window1: blendMode = 'avg'
247.3327 	EXP 	window1: blendMode = 'avg'
247.3494 	EXP 	window1: blendMode = 'avg'
247.3662 	EXP 	window1: blendMode = 'avg'
247.3828 	EXP 	window1: blendMode = 'avg'
247.3995 	EXP 	window1: blendMode = 'avg'
247.4161 	EXP 	window1: blendMode = 'avg'
247.4328 	EXP 	window1: blendMode = 'avg'
247.4496 	EXP 	window1: blendMode = 'avg'
247.4662 	EXP 	window1: blendMode = 'avg'
247.4831 	EXP 	window1: blendMode = 'avg'
247.4995 	EXP 	window1: blendMode = 'avg'
247.5165 	EXP 	window1: blendMode = 'avg'
247.5332 	EXP 	window1: blendMode = 'avg'
247.5498 	EXP 	window1: blendMode = 'avg'
247.5666 	EXP 	window1: blendMode = 'avg'
247.5833 	EXP 	window1: blendMode = 'avg'
247.6000 	EXP 	window1: blendMode = 'avg'
247.6166 	EXP 	window1: blendMode = 'avg'
247.6331 	EXP 	window1: blendMode = 'avg'
247.6500 	EXP 	window1: blendMode = 'avg'
247.6667 	EXP 	window1: blendMode = 'avg'
247.6837 	EXP 	window1: blendMode = 'avg'
