61.3349 	EXP 	window1: blendMode = 'avg'
61.3516 	EXP 	window1: blendMode = 'avg'
61.3683 	EXP 	window1: blendMode = 'avg'
61.3849 	EXP 	window1: blendMode = 'avg'
61.4016 	EXP 	window1: blendMode = 'avg'
61.4181 	EXP 	window1: blendMode = 'avg'
61.4348 	EXP 	window1: blendMode = 'avg'
61.4513 	EXP 	window1: blendMode = 'avg'
61.4681 	EXP 	window1: blendMode = 'avg'
61.4852 	EXP 	window1: blendMode = 'avg'
61.5015 	EXP 	window1: blendMode = 'avg'
61.5184 	EXP 	window1: blendMode = 'avg'
61.5349 	EXP 	window1: blendMode = 'avg'
61.5517 	EXP 	window1: blendMode = 'avg'
61.5687 	EXP 	window1: blendMode = 'avg'
61.5854 	EXP 	window1: blendMode = 'avg'
61.6022 	EXP 	window1: blendMode = 'avg'
61.6188 	EXP 	window1: blendMode = 'avg'
61.6354 	EXP 	window1: blendMode = 'avg'
61.6522 	EXP 	window1: blendMode = 'avg'
61.6688 	EXP 	window1: blendMode = 'avg'
61.6855 	EXP 	window1: blendMode = 'avg'
61.7022 	EXP 	window1: blendMode = 'avg'
61.7187 	EXP 	window1: blendMode = 'avg'
61.7356 	EXP 	window1: blendMode = 'avg'
61.7524 	EXP 	window1: blendMode = 'avg'
61.7691 	EXP 	window1: blendMode = 'avg'
61.7858 	EXP 	window1: blendMode = 'avg'
61.8024 	EXP 	window1: blendMode = 'avg'
61.8193 	EXP 	window1: blendMode = 'avg'
61.8358 	EXP 	window1: blendMode = 'avg'
61.8525 	EXP 	window1: blendMode = 'avg'
61.8690 	EXP 	window1: blendMode = 'avg'
61.8861 	EXP 	window1: blendMode = 'avg'
61.9025 	EXP 	window1: blendMode = 'avg'
61.9196 	EXP 	window1: blendMode = 'avg'
61.9360 	EXP 	window1: blendMode = 'avg'
61.9528 	EXP 	window1: blendMode = 'avg'
61.9696 	EXP 	window1: blendMode = 'avg'
61.9863 	EXP 	window1: blendMode = 'avg'
62.0030 	EXP 	window1: blendMode = 'avg'
62.0197 	EXP 	window1: blendMode = 'avg'
62.0361 	EXP 	window1: blendMode = 'avg'
62.0531 	EXP 	window1: blendMode = 'avg'
62.0697 	EXP 	window1: blendMode = 'avg'
62.0865 	EXP 	window1: blendMode = 'avg'
62.1032 	EXP 	window1: blendMode = 'avg'
62.1198 	EXP 	window1: blendMode = 'avg'
62.1365 	EXP 	window1: blendMode = 'avg'
62.1534 	EXP 	window1: blendMode = 'avg'
62.1701 	EXP 	window1: blendMode = 'avg'
62.1868 	EXP 	window1: blendMode = 'avg'
62.2034 	EXP 	window1: blendMode = 'avg'
62.2200 	EXP 	window1: blendMode = 'avg'
62.2368 	EXP 	window1: blendMode = 'avg'
62.2536 	EXP 	window1: blendMode = 'avg'
62.2703 	EXP 	window1: blendMode = 'avg'
62.2869 	EXP 	window1: blendMode = 'avg'
62.3037 	EXP 	window1: blendMode = 'avg'
62.3204 	EXP 	window1: blendMode = 'avg'
62.3370 	EXP 	window1: blendMode = 'avg'
62.3537 	EXP 	window1: blendMode = 'avg'
62.3705 	EXP 	window1: blendMode = 'avg'
62.3871 	EXP 	window1: blendMode = 'avg'
62.4037 	EXP 	window1: blendMode = 'avg'
62.4206 	EXP 	window1: blendMode = 'avg'
62.4373 	EXP 	window1: blendMode = 'avg'
62.4539 	EXP 	window1: blendMode = 'avg'
62.4707 	EXP 	window1: blendMode = 'avg'
62.4870 	EXP 	window1: blendMode = 'avg'
62.5040 	EXP 	window1: blendMode = 'avg'
62.5211 	EXP 	window1: blendMode = 'avg'
62.5371 	EXP 	window1: blendMode = 'avg'
62.5540 	EXP 	window1: blendMode = 'avg'
62.5709 	EXP 	window1: blendMode = 'avg'
62.5875 	EXP 	window1: blendMode = 'avg'
62.6043 	EXP 	window1: blendMode = 'avg'
62.6208 	EXP 	window1: blendMode = 'avg'
62.6377 	EXP 	window1: blendMode = 'avg'
62.6542 	EXP 	window1: blendMode = 'avg'
62.6711 	EXP 	window1: blendMode = 'avg'
62.6876 	EXP 	window1: blendMode = 'avg'
62.7045 	EXP 	window1: blendMode = 'avg'
62.7211 	EXP 	window1: blendMode = 'avg'
62.7379 	EXP 	window1: blendMode = 'avg'
62.7545 	EXP 	window1: blendMode = 'avg'
62.7713 	EXP 	window1: blendMode = 'avg'
62.7878 	EXP 	window1: blendMode = 'avg'
62.8044 	EXP 	window1: blendMode = 'avg'
62.8210 	EXP 	window1: blendMode = 'avg'
62.8382 	EXP 	window1: blendMode = 'avg'
62.8547 	EXP 	window1: blendMode = 'avg'
62.8715 	EXP 	window1: blendMode = 'avg'
62.8881 	EXP 	window1: blendMode = 'avg'
62.9048 	EXP 	window1: blendMode = 'avg'
62.9216 	EXP 	window1: blendMode = 'avg'
62.9383 	EXP 	window1: blendMode = 'avg'
62.9546 	EXP 	window1: blendMode = 'avg'
62.9716 	EXP 	window1: blendMode = 'avg'
62.9885 	EXP 	window1: blendMode = 'avg'
63.0049 	EXP 	window1: blendMode = 'avg'
63.0219 	EXP 	window1: blendMode = 'avg'
63.0384 	EXP 	window1: blendMode = 'avg'
63.0549 	EXP 	window1: blendMode = 'avg'
63.0719 	EXP 	window1: blendMode = 'avg'
63.0887 	EXP 	window1: blendMode = 'avg'
63.1054 	EXP 	window1: blendMode = 'avg'
63.1218 	EXP 	window1: blendMode = 'avg'
63.1389 	EXP 	window1: blendMode = 'avg'
63.1555 	EXP 	window1: blendMode = 'avg'
63.1721 	EXP 	window1: blendMode = 'avg'
63.1889 	EXP 	window1: blendMode = 'avg'
63.2056 	EXP 	window1: blendMode = 'avg'
63.2223 	EXP 	window1: blendMode = 'avg'
63.2389 	EXP 	window1: blendMode = 'avg'
63.2558 	EXP 	window1: blendMode = 'avg'
63.2724 	EXP 	window1: blendMode = 'avg'
63.2889 	EXP 	window1: blendMode = 'avg'
63.3057 	EXP 	window1: blendMode = 'avg'
63.3226 	EXP 	window1: blendMode = 'avg'
63.3392 	EXP 	window1: blendMode = 'avg'
63.3560 	EXP 	window1: blendMode = 'avg'
63.3725 	EXP 	window1: blendMode = 'avg'
63.3894 	EXP 	window1: blendMode = 'avg'
63.4060 	EXP 	window1: blendMode = 'avg'
63.4227 	EXP 	window1: blendMode = 'avg'
63.4392 	EXP 	window1: blendMode = 'avg'
63.4562 	EXP 	window1: blendMode = 'avg'
63.4729 	EXP 	window1: blendMode = 'avg'
63.4894 	EXP 	window1: blendMode = 'avg'
63.5060 	EXP 	window1: blendMode = 'avg'
63.5230 	EXP 	window1: blendMode = 'avg'
63.5396 	EXP 	window1: blendMode = 'avg'
63.5566 	EXP 	window1: blendMode = 'avg'
63.5729 	EXP 	window1: blendMode = 'avg'
63.5898 	EXP 	window1: blendMode = 'avg'
63.6064 	EXP 	window1: blendMode = 'avg'
63.6230 	EXP 	window1: blendMode = 'avg'
63.6395 	EXP 	window1: blendMode = 'avg'
63.6566 	EXP 	window1: blendMode = 'avg'
63.6732 	EXP 	window1: blendMode = 'avg'
63.6897 	EXP 	window1: blendMode = 'avg'
63.7063 	EXP 	window1: blendMode = 'avg'
63.7234 	EXP 	window1: blendMode = 'avg'
63.7397 	EXP 	window1: blendMode = 'avg'
63.7568 	EXP 	window1: blendMode = 'avg'
63.7733 	EXP 	window1: blendMode = 'avg'
63.7902 	EXP 	window1: blendMode = 'avg'
63.8065 	EXP 	window1: blendMode = 'avg'
63.8236 	EXP 	window1: blendMode = 'avg'
63.8400 	EXP 	window1: blendMode = 'avg'
63.8568 	EXP 	window1: blendMode = 'avg'
63.8738 	EXP 	window1: blendMode = 'avg'
63.8904 	EXP 	window1: blendMode = 'avg'
63.9071 	EXP 	window1: blendMode = 'avg'
63.9238 	EXP 	window1: blendMode = 'avg'
63.9401 	EXP 	window1: blendMode = 'avg'
63.9574 	EXP 	window1: blendMode = 'avg'
63.9738 	EXP 	window1: blendMode = 'avg'
63.9905 	EXP 	window1: blendMode = 'avg'
64.0073 	EXP 	window1: blendMode = 'avg'
64.0238 	EXP 	window1: blendMode = 'avg'
64.0407 	EXP 	window1: blendMode = 'avg'
64.0574 	EXP 	window1: blendMode = 'avg'
64.0740 	EXP 	window1: blendMode = 'avg'
64.0906 	EXP 	window1: blendMode = 'avg'
64.1076 	EXP 	window1: blendMode = 'avg'
64.1242 	EXP 	window1: blendMode = 'avg'
64.1410 	EXP 	window1: blendMode = 'avg'
64.1577 	EXP 	window1: blendMode = 'avg'
64.1741 	EXP 	window1: blendMode = 'avg'
64.1908 	EXP 	window1: blendMode = 'avg'
64.2078 	EXP 	window1: blendMode = 'avg'
64.2245 	EXP 	window1: blendMode = 'avg'
64.2410 	EXP 	window1: blendMode = 'avg'
64.2576 	EXP 	window1: blendMode = 'avg'
64.2746 	EXP 	window1: blendMode = 'avg'
64.2913 	EXP 	window1: blendMode = 'avg'
64.3079 	EXP 	window1: blendMode = 'avg'
64.3245 	EXP 	window1: blendMode = 'avg'
64.3413 	EXP 	window1: blendMode = 'avg'
64.3581 	EXP 	window1: blendMode = 'avg'
64.3748 	EXP 	window1: blendMode = 'avg'
64.3910 	EXP 	window1: blendMode = 'avg'
64.4080 	EXP 	window1: blendMode = 'avg'
64.4249 	EXP 	window1: blendMode = 'avg'
64.4415 	EXP 	window1: blendMode = 'avg'
64.4579 	EXP 	window1: blendMode = 'avg'
64.4750 	EXP 	window1: blendMode = 'avg'
64.4915 	EXP 	window1: blendMode = 'avg'
64.5084 	EXP 	window1: blendMode = 'avg'
64.5247 	EXP 	window1: blendMode = 'avg'
64.5417 	EXP 	window1: blendMode = 'avg'
64.5583 	EXP 	window1: blendMode = 'avg'
