path,name,noise,location,correspondingAudio,audiotrials.thisRepN,audiotrials.thisTrialN,audiotrials.thisN,audiotrials.thisIndex,visualTrials.thisRepN,visualTrials.thisTrialN,visualTrials.thisN,visualTrials.thisIndex,combinedTrials.thisRepN,combinedTrials.thisTrialN,combinedTrials.thisN,combinedTrials.thisIndex,WelcomeKey.keys,WelcomeKey.rt,key_resp_2.keys,key_resp_2.rt,AudioInstrAccept.keys,AudioInstrAccept.rt,LeftorRight.keys,LeftorRight.rt,VisualBlock.keys,VisualBlock.rt,VisualDecision.keys,VisualDecision.rt,CombinedAccept.keys,CombinedAccept.rt,CombComparisonResponse.keys,CombComparisonResponse.rt,participant,age,frameRate,sex,expName,date,
/sounds/legit/left35.wav,left30,,,,1,1,7,2,,,,,,,,,,,,,,,left,1.27075505257,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,1,2,8,3,,,,,,,,,,,,,,,left,3.67578792572,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,1,3,9,0,,,,,,,,,,,,,,,left,1.22039079666,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,1,4,10,4,,,,,,,,,,,,,,,right,1.1035399437,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,1,5,11,1,,,,,,,,,,,,,,,left,1.23659491539,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,2,0,12,0,,,,,,,,,,,,,,,left,1.02020406723,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,2,1,13,1,,,,,,,,,,,,,,,left,0.853183984756,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,2,2,14,3,,,,,,,,,,,,,,,right,0.769766807556,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,2,3,15,4,,,,,,,,,,,,,,,right,1.17018604279,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right100.wav,right100,,,,2,4,16,5,,,,,,,,,,,,,,,right,0.986752986908,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left35.wav,left30,,,,2,5,17,2,,,,,,,,,,,,,,,left,0.803134918213,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,3,0,18,0,,,,,,,,,,,,,,,left,0.969971895218,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right100.wav,right100,,,,3,1,19,5,,,,,,,,,,,,,,,right,0.635928869247,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,3,2,20,3,,,,,,,,,,,,,,,left,0.652729988098,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,3,3,21,4,,,,,,,,,,,,,,,right,1.70512509346,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,3,4,22,1,,,,,,,,,,,,,,,left,0.669327974319,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left35.wav,left30,,,,3,5,23,2,,,,,,,,,,,,,,,left,0.735929012299,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,4,0,24,4,,,,,,,,,,,,,,,right,0.836460113525,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left35.wav,left30,,,,4,1,25,2,,,,,,,,,,,,,,,left,0.886523008347,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,4,2,26,1,,,,,,,,,,,,,,,left,0.76966881752,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,4,3,27,0,,,,,,,,,,,,,,,left,0.769495010376,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,4,4,28,3,,,,,,,,,,,,,,,right,2.99108481407,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right100.wav,right100,,,,4,5,29,5,,,,,,,,,,,,,,,right,0.585871934891,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,5,0,30,0,,,,,,,,,,,,,,,left,0.652747869492,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,5,1,31,4,,,,,,,,,,,,,,,right,0.635995864868,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,5,2,32,1,,,,,,,,,,,,,,,left,1.02010893822,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right100.wav,right100,,,,5,3,33,5,,,,,,,,,,,,,,,right,0.586019039154,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,5,4,34,3,,,,,,,,,,,,,,,left,0.886610031128,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left35.wav,left30,,,,5,5,35,2,,,,,,,,,,,,,,,left,0.585991859436,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,6,0,36,3,,,,,,,,,,,,,,,left,1.70399308205,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,6,1,37,0,,,,,,,,,,,,,,,left,0.669229984283,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,6,2,38,4,,,,,,,,,,,,,,,right,0.619272947311,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left35.wav,left30,,,,6,3,39,2,,,,,,,,,,,,,,,left,0.652709960938,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right100.wav,right100,,,,6,4,40,5,,,,,,,,,,,,,,,right,0.502519130707,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,6,5,41,1,,,,,,,,,,,,,,,left,0.63628911972,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,7,0,42,1,,,,,,,,,,,,,,,left,0.65302491188,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,7,1,43,0,,,,,,,,,,,,,,,left,0.469192028046,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left35.wav,left30,,,,7,2,44,2,,,,,,,,,,,,,,,left,0.485711097717,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,7,3,45,3,,,,,,,,,,,,,,,left,0.90330696106,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,7,4,46,4,,,,,,,,,,,,,,,left,1.22068881989,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right100.wav,right100,,,,7,5,47,5,,,,,,,,,,,,,,,right,0.469012975693,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,8,0,48,4,,,,,,,,,,,,,,,right,0.702834129333,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right100.wav,right100,,,,8,1,49,5,,,,,,,,,,,,,,,right,0.619247913361,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,8,2,50,0,,,,,,,,,,,,,,,left,0.602589845657,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left35.wav,left30,,,,8,3,51,2,,,,,,,,,,,,,,,left,0.602609872818,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,8,4,52,3,,,,,,,,,,,,,,,right,1.83861708641,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,8,5,53,1,,,,,,,,,,,,,,,left,0.636022090912,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right70.wav,right60,,,,9,0,54,4,,,,,,,,,,,,,,,right,0.536026000977,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left70.wav,left60,,,,9,1,55,1,,,,,,,,,,,,,,,left,0.585844993591,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right35.wav,right30,,,,9,2,56,3,,,,,,,,,,,,,,,right,2.12245702744,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left35.wav,left30,,,,9,3,57,2,,,,,,,,,,,,,,,left,0.652567148209,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/left100.wav,left100,,,,9,4,58,0,,,,,,,,,,,,,,,left,0.468767166138,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
/sounds/legit/right100.wav,right100,,,,9,5,59,5,,,,,,,,,,,,,,,right,0.418946027756,,,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,,,,,,,,,,,,,,,,,,,,,,,,space,32.2380661964,,,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[0, 0]",/sounds/legit/equal.wav,,,,,0,0,0,2,,,,,,,,,,,,,,,left,1.68830108643,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,0,1,1,25,,,,,,,,,,,,,,,left,0.986828804016,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,0,2,2,23,,,,,,,,,,,,,,,left,0.88666009903,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,0,3,3,20,,,,,,,,,,,,,,,left,0.669287919998,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[0, 0]",/sounds/legit/equal.wav,,,,,0,4,4,0,,,,,,,,,,,,,,,left,0.836426019669,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[2.25, 0]",/sounds/legit/right30.wav,,,,,0,5,5,9,,,,,,,,,,,,,,,right,0.736293077469,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,0,6,6,32,,,,,,,,,,,,,,,left,0.669485092163,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[4.5, 0]",/sounds/legit/right60.wav,,,,,0,7,7,14,,,,,,,,,,,,,,,right,0.519172906876,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[4.5, 0]",/sounds/legit/right60.wav,,,,,0,8,8,11,,,,,,,,,,,,,,,right,0.569378852844,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,0,9,9,24,,,,,,,,,,,,,,,left,0.719478845596,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[4.5, 0]",/sounds/legit/right60.wav,,,,,0,10,10,12,,,,,,,,,,,,,,,right,0.601722955704,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,0,11,11,21,,,,,,,,,,,,,,,left,0.635952949524,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,0,12,12,22,,,,,,,,,,,,,,,left,1.30423402786,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[4.5, 0]",/sounds/legit/right60.wav,,,,,0,13,13,10,,,,,,,,,,,,,,,right,0.469013929367,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[2.25, 0]",/sounds/legit/right30.wav,,,,,0,14,14,7,,,,,,,,,,,,,,,right,0.536054849625,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[0, 0]",/sounds/legit/equal.wav,,,,,0,15,15,4,,,,,,,,,,,,,,,right,1.15391612053,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[6.75, 0]",/sounds/legit/right100.wav,,,,,0,16,16,17,,,,,,,,,,,,,,,right,0.686299085617,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,0,17,17,33,,,,,,,,,,,,,,,left,0.869807958603,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[2.25, 0]",/sounds/legit/right30.wav,,,,,0,18,18,6,,,,,,,,,,,,,,,right,0.752898931503,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[2.25, 0]",/sounds/legit/right30.wav,,,,,0,19,19,8,,,,,,,,,,,,,,,right,1.05367302895,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,0,20,20,28,,,,,,,,,,,,,,,left,0.870090007782,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,0,21,21,31,,,,,,,,,,,,,,,left,1.28744292259,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[2.25, 0]",/sounds/legit/right30.wav,,,,,0,22,22,5,,,,,,,,,,,,,,,right,0.352279186249,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,0,23,23,34,,,,,,,,,,,,,,,left,0.786396980286,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,0,24,24,27,,,,,,,,,,,,,,,left,0.435685157776,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[6.75, 0]",/sounds/legit/right100.wav,,,,,0,25,25,16,,,,,,,,,,,,,,,right,0.402136087418,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[6.75, 0]",/sounds/legit/right100.wav,,,,,0,26,26,19,,,,,,,,,,,,,,,right,0.886699914932,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[0, 0]",/sounds/legit/equal.wav,,,,,0,27,27,1,,,,,,,,,,,,,,,left,0.83633518219,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,0,28,28,30,,,,,,,,,,,,,,,left,0.686432123184,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[6.75, 0]",/sounds/legit/right100.wav,,,,,0,29,29,18,,,,,,,,,,,,,,,right,0.335290193558,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,0,30,30,26,,,,,,,,,,,,,,,left,0.502659082413,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[4.5, 0]",/sounds/legit/right60.wav,,,,,0,31,31,13,,,,,,,,,,,,,,,right,0.385271072388,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[0, 0]",/sounds/legit/equal.wav,,,,,0,32,32,3,,,,,,,,,,,,,,,right,0.535756826401,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,0,33,33,29,,,,,,,,,,,,,,,left,1.93879103661,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[6.75, 0]",/sounds/legit/right100.wav,,,,,0,34,34,15,,,,,,,,,,,,,,,right,0.519528150558,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[0, 0]",/sounds/legit/equal.wav,,,,,1,0,35,0,,,,,,,,,,,,,,,left,1.28740596771,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,1,1,36,29,,,,,,,,,,,,,,,left,0.518769025803,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[6.75, 0]",/sounds/legit/right100.wav,,,,,1,2,37,17,,,,,,,,,,,,,,,right,0.302041053772,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,1,3,38,20,,,,,,,,,,,,,,,left,0.302122831345,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,1,4,39,32,,,,,,,,,,,,,,,left,0.168658971786,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[2.25, 0]",/sounds/legit/right30.wav,,,,,1,5,40,9,,,,,,,,,,,,,,,right,0.318453073502,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[6.75, 0]",/sounds/legit/right100.wav,,,,,1,6,41,18,,,,,,,,,,,,,,,right,0.16858792305,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,1,7,42,21,,,,,,,,,,,,,,,left,0.18509888649,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[2.25, 0]",/sounds/legit/right30.wav,,,,,1,8,43,8,,,,,,,,,,,,,,,right,0.11824798584,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,1,9,44,24,,,,,,,,,,,,,,,left,0.118347167969,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[4.5, 0]",/sounds/legit/right60.wav,,,,,1,10,45,14,,,,,,,,,,,,,,,right,0.135017871857,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[4.5, 0]",/sounds/legit/right60.wav,,,,,1,11,46,10,,,,,,,,,,,,,,,right,0.135004997253,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[4.5, 0]",/sounds/legit/right60.wav,,,,,1,12,47,11,,,,,,,,,,,,,,,right,0.134906053543,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[6.75, 0]",/sounds/legit/right100.wav,,,,,1,13,48,15,,,,,,,,,,,,,,,right,0.0514130592346,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,1,14,49,30,,,,,,,,,,,,,,,left,0.134859085083,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,1,15,50,22,,,,,,,,,,,,,,,left,0.218383789062,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[2.25, 0]",/sounds/legit/right30.wav,,,,,1,16,51,5,,,,,,,,,,,,,,,right,0.0847179889679,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,1,17,52,34,,,,,,,,,,,,,,,left,0.16845703125,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[0, 0]",/sounds/legit/equal.wav,,,,,1,18,53,2,,,,,,,,,,,,,,,right,0.15181684494,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,1,19,54,33,,,,,,,,,,,,,,,left,0.20180106163,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,1,20,55,28,,,,,,,,,,,,,,,left,0.134943962097,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[4.5, 0]",/sounds/legit/right60.wav,,,,,1,21,56,12,,,,,,,,,,,,,,,right,0.118676185608,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[6.75, 0]",/sounds/legit/right100.wav,,,,,1,22,57,19,,,,,,,,,,,,,,,right,0.185204982758,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[2.25, 0]",/sounds/legit/right30.wav,,,,,1,23,58,6,,,,,,,,,,,,,,,right,0.0681879520416,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[-6.75, 0]",/sounds/legit/left100.wav,,,,,1,24,59,31,,,,,,,,,,,,,,,left,0.151650190353,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[6.75, 0]",/sounds/legit/right100.wav,,,,,1,25,60,16,,,,,,,,,,,,,,,right,0.0849080085754,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[0, 0]",/sounds/legit/equal.wav,,,,,1,26,61,1,,,,,,,,,,,,,,,left,0.452217102051,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,1,27,62,27,,,,,,,,,,,,,,,left,0.252139091492,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,1,28,63,23,,,,,,,,,,,,,,,left,0.285261869431,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[4.5, 0]",/sounds/legit/right60.wav,,,,,1,29,64,13,,,,,,,,,,,,,,,right,0.201814889908,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[0, 0]",/sounds/legit/equal.wav,,,,,1,30,65,4,,,,,,,,,,,,,,,right,0.118335008621,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[0, 0]",/sounds/legit/equal.wav,,,,,1,31,66,3,,,,,,,,,,,,,,,left,0.970238924026,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,1,32,67,25,,,,,,,,,,,,,,,left,0.452431917191,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[-4.5, 0]",/sounds/legit/left60.wav,,,,,1,33,68,26,,,,,,,,,,,,,,,left,0.368712902069,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[2.25, 0]",/sounds/legit/right30.wav,,,,,1,34,69,7,,,,,,,,,,,,,,,right,0.302191972733,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.49,"[6.75, 0]",/sounds/legit/right100.wav,,,,,2,0,70,18,,,,,,,,,,,,,,,right,0.452171087265,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.1,"[0, 0]",/sounds/legit/equal.wav,,,,,2,1,71,0,,,,,,,,,,,,,,,left,0.936705112457,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[0, 0]",/sounds/legit/equal.wav,,,,,2,2,72,4,,,,,,,,,,,,,,,left,1.62147092819,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,2,3,73,22,,,,,,,,,,,,,,,left,0.385627031326,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.62,"[6.75, 0]",/sounds/legit/right100.wav,,,,,2,4,74,19,,,,,,,,,,,,,,,right,1.87188792229,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.23,"[-2.25, 0]",/sounds/legit/left30.wav,,,,,2,5,75,21,,,,,,,,,,,,,,,left,0.302000999451,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
,,0.36,"[0, 0]",/sounds/legit/equal.wav,,,,,2,6,76,2,,,,,,,,,,,,,,,left,0.886536121368,,,,,participant3,24,59.7303925059,Female,trial,2017_May_25_1532,
